,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
266,002439.SZ,20240221,21.46,22.26,21.15,21.65,21.64,0.01,0.0462,127755.36,278183.909
267,688455.SH,20240221,8.58,9.24,8.58,8.92,8.68,0.24,2.765,10760.47,9659.243
268,600391.SH,20240221,15.69,16.34,15.54,15.86,15.81,0.05,0.3163,47104.9,75516.444
269,000759.SZ,20240221,3.05,3.27,3.04,3.17,3.08,0.09,2.9221,336371.04,106854.636
270,836263.BJ,20240221,6.58,6.82,6.55,6.69,6.62,0.07,1.0574,15538.11,10401.849
271,000422.SZ,20240221,8.68,8.98,8.61,8.74,8.75,-0.01,-0.1143,163523.34,144098.857
272,600208.SH,20240221,2.21,2.28,2.2,2.24,2.22,0.02,0.9009,738602.0,165808.839
273,000813.SZ,20240221,2.8,2.91,2.75,2.81,2.86,-0.05,-1.7483,469531.49,133054.324
274,688501.SH,20240221,13.31,14.38,13.01,13.55,13.47,0.08,0.5939,23797.67,32617.853
275,000637.SZ,20240221,2.93,3.08,2.92,2.97,2.93,0.04,1.3652,120244.42,35987.101
276,688548.SH,20240221,10.4,10.78,10.32,10.45,10.56,-0.11,-1.0417,85189.75,89981.791
277,300157.SZ,20240221,2.16,2.62,2.12,2.62,2.18,0.44,20.1835,267719.54,67437.118
278,603261.SH,20240221,21.5,22.65,21.19,22.05,21.54,0.51,2.3677,14746.92,32412.294
279,002308.SZ,20240221,2.16,2.39,2.12,2.39,2.17,0.22,10.1382,557433.28,129616.099
280,600559.SH,20240221,17.77,19.27,17.72,18.82,17.94,0.88,4.9052,349862.96,652998.641
281,603861.SH,20240221,7.3,7.74,7.27,7.5,7.4,0.1,1.3514,89388.0,67457.536
282,603188.SH,20240221,2.35,2.61,2.33,2.52,2.38,0.14,5.8824,171744.31,43058.146
283,603011.SH,20240221,5.47,6.11,5.45,6.11,5.55,0.56,10.0901,156966.14,94575.159
284,832471.BJ,20240221,9.25,9.59,9.13,9.44,9.22,0.22,2.3861,12838.33,12037.704
285,600415.SH,20240221,7.96,8.31,7.89,7.95,7.98,-0.03,-0.3759,810285.75,654577.159
286,600446.SH,20240221,12.33,13.74,12.21,12.82,12.5,0.32,2.56,1153922.74,1501451.012
287,600793.SH,20240221,8.54,9.03,8.45,8.8,8.54,0.26,3.0445,49620.39,43866.238
288,600073.SH,20240221,6.03,6.21,5.98,6.06,6.05,0.01,0.1653,106727.97,65277.744
289,688607.SH,20240221,12.61,13.48,12.51,12.9,12.78,0.12,0.939,23486.25,30673.142
290,837403.BJ,20240221,12.58,13.22,12.48,12.8,12.82,-0.02,-0.156,32363.92,41584.52
291,000096.SZ,20240221,9.99,10.13,9.9,10.08,10.04,0.04,0.3984,37159.97,37438.432
292,002511.SZ,20240221,9.08,9.37,8.98,9.12,9.13,-0.01,-0.1095,84405.58,77641.335
293,603988.SH,20240221,7.22,7.69,7.22,7.47,7.36,0.11,1.4946,43925.35,33113.015
294,688172.SH,20240221,14.3,15.03,14.25,14.64,14.44,0.2,1.385,33104.15,48652.379
295,603119.SH,20240221,21.5,22.54,21.3,21.95,21.58,0.37,1.7146,21637.26,47784.41
296,873152.BJ,20240221,7.98,9.47,7.91,8.55,8.03,0.52,6.4757,82230.41,71731.794
297,870656.BJ,20240221,15.5,15.96,15.03,15.7,15.58,0.12,0.7702,27667.22,43098.86
298,600546.SH,20240221,20.01,20.2,19.54,19.56,20.11,-0.55,-2.735,270153.51,536329.663
299,603076.SH,20240221,21.4,22.75,21.01,22.14,21.49,0.65,3.0247,12243.83,27056.654
300,600082.SH,20240221,2.31,2.51,2.3,2.43,2.35,0.08,3.4043,229748.52,55643.113
301,603387.SH,20240221,8.81,9.12,8.78,9.01,8.92,0.09,1.009,43087.2,38850.394
302,002967.SZ,20240221,11.47,12.2,11.38,11.8,11.5,0.3,2.6087,78942.27,93318.618
303,002019.SZ,20240221,11.6,12.04,11.5,11.66,11.63,0.03,0.258,97044.16,114233.453
304,600898.SH,20240221,1.59,1.68,1.58,1.68,1.6,0.08,5.0,62064.62,10273.307
305,002449.SZ,20240221,6.42,6.77,6.39,6.55,6.52,0.03,0.4601,129852.92,86119.549
306,300135.SZ,20240221,2.04,2.35,2.02,2.23,2.05,0.18,8.7805,737938.0,162666.264
307,603156.SH,20240221,25.0,25.86,24.83,25.45,25.1,0.35,1.3944,57500.56,146642.602
308,600198.SH,20240221,5.23,5.49,5.22,5.35,5.32,0.03,0.5639,113974.26,61364.187
309,600206.SH,20240221,9.99,10.43,9.93,10.1,10.02,0.08,0.7984,125268.62,127368.71
310,600596.SH,20240221,7.94,8.25,7.85,8.02,7.95,0.07,0.8805,118490.43,95858.282
311,300154.SZ,20240221,4.95,5.27,4.93,5.07,5.02,0.05,0.996,84842.86,43561.51
312,000623.SZ,20240221,15.08,15.36,14.96,15.13,15.16,-0.03,-0.1979,241780.21,367391.177
313,601963.SH,20240221,7.18,7.47,7.14,7.33,7.2,0.13,1.8056,125912.76,92380.831
314,000622.SZ,20240221,2.47,2.74,2.45,2.74,2.49,0.25,10.0402,245598.77,64885.102
315,600760.SH,20240221,37.01,37.86,36.85,37.54,37.25,0.29,0.7785,107033.73,401512.901
316,002088.SZ,20240221,15.1,15.49,14.88,15.0,15.14,-0.14,-0.9247,27095.4,41221.323
317,000890.SZ,20240221,3.0,3.25,2.98,3.15,3.06,0.09,2.9412,351627.83,110600.087
318,002625.SZ,20240221,13.7,14.12,13.66,13.73,13.82,-0.09,-0.6512,288706.34,400568.894
319,002254.SZ,20240221,11.59,11.99,11.42,11.68,11.61,0.07,0.6029,110805.58,130399.563
320,688308.SH,20240221,20.72,22.35,20.72,21.66,21.08,0.58,2.7514,20847.51,45338.061
321,603663.SH,20240221,9.43,9.94,9.43,9.68,9.62,0.06,0.6237,94626.89,92637.993
322,688365.SH,20240221,7.14,7.76,6.92,7.4,7.16,0.24,3.352,127210.83,94493.4
323,688506.SH,20240221,115.0,116.93,111.01,113.56,116.45,-2.89,-2.4818,6455.16,73775.851
324,688330.SH,20240221,22.34,23.24,22.09,22.72,22.46,0.26,1.1576,8718.85,19879.91
325,600833.SH,20240221,9.94,10.1,9.74,9.84,10.08,-0.24,-2.381,74439.7,73898.8
326,688006.SH,20240221,21.45,22.15,21.24,21.49,21.64,-0.15,-0.6932,53540.93,116295.737
327,601231.SH,20240221,13.68,14.09,13.53,13.79,13.79,0.0,0.0,80815.02,112063.544
328,300465.SZ,20240221,7.45,7.83,7.36,7.57,7.52,0.05,0.6649,101287.35,77593.526
329,300692.SZ,20240221,4.95,5.23,4.93,5.07,4.99,0.08,1.6032,50206.85,25629.43
330,301035.SZ,20240221,64.33,67.55,63.79,64.86,65.03,-0.17,-0.2614,8844.73,57984.668
331,301398.SZ,20240221,36.41,43.57,36.4,39.95,36.92,3.03,8.2069,41534.9,168423.55
332,300282.SZ,20240221,1.48,1.72,1.48,1.72,1.43,0.29,20.2797,428617.32,71895.45
333,300276.SZ,20240221,3.72,3.89,3.69,3.79,3.79,0.0,0.0,583842.68,222845.475
334,300310.SZ,20240221,3.4,3.59,3.37,3.46,3.46,0.0,0.0,352050.67,122867.418
335,301057.SZ,20240221,10.37,11.39,10.37,11.05,10.42,0.63,6.0461,33643.07,36973.071
336,301028.SZ,20240221,7.57,7.9,7.41,7.63,7.53,0.1,1.328,55752.95,42902.101
337,301429.SZ,20240221,13.18,13.86,12.85,13.5,13.08,0.42,3.211,24520.12,33148.588
338,301310.SZ,20240221,33.6,35.89,33.6,34.41,34.2,0.21,0.614,15258.5,53398.966
339,300724.SZ,20240221,60.05,63.25,59.3,61.13,60.55,0.58,0.9579,84271.46,517475.373
340,300691.SZ,20240221,15.82,16.48,15.65,15.91,15.94,-0.03,-0.1882,67906.67,109444.189
341,301211.SZ,20240221,17.29,17.85,17.13,17.5,17.6,-0.1,-0.5682,54838.75,96300.376
342,301181.SZ,20240221,19.6,20.88,19.0,19.8,19.6,0.2,1.0204,22239.6,44810.694
343,300747.SZ,20240221,19.46,20.31,19.26,19.62,19.58,0.04,0.2043,84175.77,167143.17
344,300615.SZ,20240221,10.38,11.08,10.31,10.79,10.52,0.27,2.5665,44318.49,48059.191
345,300703.SZ,20240221,7.66,8.1,7.56,7.84,7.45,0.39,5.2349,86956.44,68372.821
346,300757.SZ,20240221,66.0,66.0,62.31,63.28,69.0,-5.72,-8.2899,90319.78,577515.21
347,300791.SZ,20240221,30.66,32.35,30.1,31.33,30.85,0.48,1.5559,8606.91,27221.258
348,300413.SZ,20240221,23.21,24.21,23.05,23.57,23.72,-0.15,-0.6324,258835.21,612747.426
349,301048.SZ,20240221,8.4,8.98,8.34,8.78,8.47,0.31,3.66,82051.91,71916.39
350,300461.SZ,20240221,14.39,16.27,14.34,15.29,14.53,0.76,5.2306,65492.33,100464.39
351,300951.SZ,20240221,38.81,41.99,38.04,40.3,39.2,1.1,2.8061,32111.7,129417.248
352,300933.SZ,20240221,6.02,6.37,5.95,6.12,6.05,0.07,1.157,66576.67,41364.291
353,300255.SZ,20240221,11.01,11.46,10.65,11.21,11.71,-0.5,-4.2699,1019487.98,1136714.31
354,300654.SZ,20240221,9.05,9.87,8.9,9.12,9.51,-0.39,-4.1009,357600.0,330840.451
355,301355.SZ,20240221,10.98,11.46,10.82,11.13,10.93,0.2,1.8298,27147.05,30467.109
356,301348.SZ,20240221,31.68,33.44,31.3,32.27,31.98,0.29,0.9068,63097.13,205652.913
357,300412.SZ,20240221,3.31,3.66,3.28,3.47,3.34,0.13,3.8922,197711.91,69166.298
358,301187.SZ,20240221,15.0,15.77,14.82,15.2,15.07,0.13,0.8626,34439.19,52967.138
359,300247.SZ,20240221,2.69,2.84,2.67,2.77,2.7,0.07,2.5926,201736.38,56213.228
360,301206.SZ,20240221,24.35,25.08,24.2,24.69,24.48,0.21,0.8578,4647.57,11538.242
361,301178.SZ,20240221,18.64,20.19,18.54,19.35,18.89,0.46,2.4352,30126.79,58730.072
362,300438.SZ,20240221,20.33,21.58,20.22,20.92,20.55,0.37,1.8005,155221.5,326771.318
363,301027.SZ,20240221,7.71,8.55,7.58,8.2,7.71,0.49,6.3554,64522.0,52618.301
364,300908.SZ,20240221,34.67,35.98,34.21,35.5,34.99,0.51,1.4576,10253.89,36421.064
365,301260.SZ,20240221,11.6,12.28,11.55,11.98,11.71,0.27,2.3057,43210.85,52171.671
366,300446.SZ,20240221,11.76,12.56,11.57,12.14,11.8,0.34,2.8814,105058.14,128303.514
367,300768.SZ,20240221,11.09,11.72,10.9,11.28,11.43,-0.15,-1.3123,80776.61,92075.915
368,300308.SZ,20240221,152.0,154.03,147.3,149.96,159.5,-9.54,-5.9812,451416.45,6804226.869
369,000425.SZ,20240221,6.09,6.2,6.03,6.1,6.11,-0.01,-0.1637,698251.26,427061.047
370,002634.SZ,20240221,4.77,5.14,4.71,5.01,4.77,0.24,5.0314,61140.7,30492.649
371,002440.SZ,20240221,5.74,5.89,5.65,5.76,5.74,0.02,0.3484,64348.5,37306.065
372,300027.SZ,20240221,2.01,2.11,1.99,2.06,2.03,0.03,1.4778,690891.08,142728.531
373,002519.SZ,20240221,4.24,4.43,4.15,4.32,4.25,0.07,1.6471,258616.02,112248.176
374,871245.BJ,20240221,10.8,11.23,10.64,10.8,10.74,0.06,0.5587,6075.54,6640.953
375,600128.SH,20240221,6.48,6.96,6.44,6.75,6.55,0.2,3.0534,110920.85,74753.602
376,600202.SH,20240221,3.96,4.28,3.93,4.13,4.0,0.13,3.25,119659.03,49653.662
377,603917.SH,20240221,11.52,12.84,11.52,12.84,11.67,1.17,10.0257,20421.57,25491.951
378,600303.SH,20240221,3.02,3.13,3.0,3.05,3.06,-0.01,-0.3268,132357.0,40597.938
379,002508.SZ,20240221,23.64,24.44,23.46,24.13,23.71,0.42,1.7714,115960.37,280398.77
380,603617.SH,20240221,6.03,6.62,6.03,6.35,6.11,0.24,3.928,78363.49,50006.913
381,688171.SH,20240221,13.61,14.4,13.41,13.92,13.61,0.31,2.2777,11306.91,15886.54
382,000881.SZ,20240221,5.64,5.89,5.63,5.73,5.67,0.06,1.0582,125289.0,72421.313
383,873169.BJ,20240221,7.12,7.5,7.08,7.16,7.18,-0.02,-0.2786,30774.64,22622.115
384,872925.BJ,20240221,10.6,10.79,10.44,10.74,10.69,0.05,0.4677,11612.95,12346.653
385,603089.SH,20240221,7.57,8.1,7.5,7.82,7.67,0.15,1.9557,48908.97,38564.004
386,834062.BJ,20240221,6.37,6.67,6.34,6.45,6.48,-0.03,-0.463,65742.22,42896.44
387,300024.SZ,20240221,10.22,10.59,10.13,10.29,10.36,-0.07,-0.6757,313201.32,326487.267
388,001287.SZ,20240221,18.71,19.88,18.61,19.2,19.47,-0.27,-1.3867,241256.35,466178.924
389,300180.SZ,20240221,3.23,3.38,3.19,3.27,3.24,0.03,0.9259,429616.24,141915.247
390,600753.SH,20240221,6.04,6.61,6.01,6.38,6.07,0.31,5.1071,67309.57,42659.211
391,600117.SH,20240221,2.78,2.83,2.76,2.8,2.79,0.01,0.3584,52635.95,14698.957
392,300073.SZ,20240221,33.14,34.55,32.81,33.5,33.38,0.12,0.3595,110984.79,374769.222
393,002795.SZ,20240221,4.0,4.4,3.96,4.17,4.0,0.17,4.25,322841.86,136304.887
394,000050.SZ,20240221,8.78,9.17,8.67,8.88,8.83,0.05,0.5663,149071.59,133295.173
395,002862.SZ,20240221,10.17,11.03,10.17,11.03,10.03,1.0,9.9701,75241.0,80560.001
396,688670.SH,20240221,19.62,20.75,19.62,20.0,20.0,0.0,0.0,7705.84,15598.846
397,000571.SZ,20240221,2.18,2.34,2.17,2.27,2.22,0.05,2.2523,150753.24,34331.106
398,605199.SH,20240221,11.73,12.02,11.58,11.73,11.84,-0.11,-0.9291,41986.36,49569.488
399,000410.SZ,20240221,6.13,6.35,6.09,6.3,6.13,0.17,2.7732,69110.87,43232.968
400,600624.SH,20240221,4.46,4.68,4.43,4.6,4.47,0.13,2.9083,85070.76,39025.932
401,600250.SH,20240221,7.31,7.91,7.1,7.49,7.38,0.11,1.4905,235932.0,178198.167
402,603421.SH,20240221,7.13,7.55,7.08,7.32,7.21,0.11,1.5257,35787.32,26368.152
403,600200.SH,20240221,8.36,8.65,8.33,8.44,8.53,-0.09,-1.0551,350880.96,297852.876
404,600301.SH,20240221,11.28,12.12,11.2,11.61,11.33,0.28,2.4713,91384.03,107706.036
405,003011.SZ,20240221,13.5,14.95,13.32,14.36,13.59,0.77,5.6659,69366.08,100403.875
406,603948.SH,20240221,18.33,18.99,18.21,18.52,18.25,0.27,1.4795,22808.5,42512.12
407,833455.BJ,20240221,4.02,4.25,4.02,4.12,4.07,0.05,1.2285,22789.77,9504.805
408,002932.SZ,20240221,18.33,18.99,18.06,18.52,18.33,0.19,1.0366,34441.06,63999.557
409,601599.SH,20240221,3.6,3.77,3.3,3.77,3.43,0.34,9.9125,1020311.26,365140.529
410,002845.SZ,20240221,12.64,13.2,12.46,12.81,12.68,0.13,1.0252,96798.66,125155.67
411,688010.SH,20240221,16.55,17.81,16.55,17.2,16.87,0.33,1.9561,13522.22,23415.072
412,688619.SH,20240221,8.2,9.4,8.1,9.02,8.49,0.53,6.2426,80416.13,70990.88
413,600885.SH,20240221,25.02,26.28,24.82,25.47,25.2,0.27,1.0714,90771.47,233703.769
414,000608.SZ,20240221,1.88,2.08,1.86,1.99,1.89,0.1,5.291,427007.06,85683.57
415,601318.SH,20240221,42.18,44.3,42.02,43.59,42.35,1.24,2.928,1112491.94,4827664.819
416,001229.SZ,20240221,28.96,28.96,27.85,28.96,26.33,2.63,9.9886,27284.95,78785.238
417,002318.SZ,20240221,21.12,21.5,20.68,21.02,21.18,-0.16,-0.7554,61228.35,129346.211
418,000650.SZ,20240221,6.23,6.33,6.14,6.19,6.25,-0.06,-0.96,255296.14,159432.584
419,002096.SZ,20240221,10.4,10.7,10.28,10.49,10.46,0.03,0.2868,74856.88,78731.432
420,003026.SZ,20240221,23.45,24.45,23.06,23.67,23.42,0.25,1.0675,15612.28,37257.7
421,603456.SH,20240221,19.43,20.33,19.23,19.74,19.67,0.07,0.3559,110053.77,218812.278
422,002404.SZ,20240221,5.0,5.15,4.97,5.04,5.03,0.01,0.1988,57185.49,28991.587
423,688032.SH,20240221,203.96,221.48,201.3,212.65,207.01,5.64,2.7245,14757.59,314245.818
424,600707.SH,20240221,6.5,6.79,6.45,6.6,6.54,0.06,0.9174,296806.05,198595.037
425,600337.SH,20240221,2.15,2.4,2.13,2.28,2.18,0.1,4.5872,255803.66,58252.698
426,002047.SZ,20240221,2.4,2.54,2.39,2.47,2.43,0.04,1.6461,368440.0,91673.549
427,603718.SH,20240221,7.86,8.27,7.81,7.96,7.94,0.02,0.2519,64763.43,52214.465
428,603866.SH,20240221,6.69,7.15,6.55,6.97,6.69,0.28,4.1854,192452.13,133345.405
429,600887.SH,20240221,28.61,29.2,28.49,28.85,28.68,0.17,0.5927,544952.79,1578056.955
430,835185.BJ,20240221,18.66,19.48,18.34,19.02,18.69,0.33,1.7657,23244.7,44280.625
431,002369.SZ,20240221,3.52,3.76,3.45,3.67,3.52,0.15,4.2614,296027.62,108495.399
432,603778.SH,20240221,3.49,3.7,3.45,3.58,3.52,0.06,1.7045,275878.56,99440.747
433,002256.SZ,20240221,2.09,2.21,2.05,2.14,2.15,-0.01,-0.4651,837742.94,180450.496
434,688123.SH,20240221,44.0,46.19,43.0,44.99,45.36,-0.37,-0.8157,50158.74,225173.213
435,001213.SZ,20240221,4.03,4.16,4.02,4.1,4.06,0.04,0.9852,280296.75,115189.274
436,601139.SH,20240221,6.45,6.66,6.41,6.51,6.5,0.01,0.1538,130219.59,85455.956
437,000407.SZ,20240221,2.82,2.94,2.8,2.88,2.84,0.04,1.4085,171827.47,49634.229
438,600691.SH,20240221,2.34,2.53,2.33,2.43,2.36,0.07,2.9661,262744.0,64328.454
439,002731.SZ,20240221,8.9,9.47,8.85,9.3,9.02,0.28,3.1042,86655.63,80285.625
440,603137.SH,20240221,15.29,15.96,15.06,15.57,15.38,0.19,1.2354,12036.85,18870.006
441,836675.BJ,20240221,6.17,6.35,6.02,6.18,6.12,0.06,0.9804,11913.54,7414.887
442,603611.SH,20240221,16.6,17.16,16.4,16.61,16.7,-0.09,-0.5389,48972.82,82782.53
443,000598.SZ,20240221,6.14,6.22,6.07,6.12,6.18,-0.06,-0.9709,308396.3,189641.443
444,831526.BJ,20240221,24.01,25.86,23.85,24.57,25.15,-0.58,-2.3062,51966.26,129817.809
445,603616.SH,20240221,3.38,3.65,3.38,3.55,3.44,0.11,3.1977,246102.0,87198.665
446,002655.SZ,20240221,8.99,9.38,8.84,9.13,9.03,0.1,1.1074,70542.62,64805.451
447,832885.BJ,20240221,6.81,6.95,6.63,6.76,6.79,-0.03,-0.4418,38585.86,26269.62
448,000990.SZ,20240221,7.07,7.36,7.03,7.18,7.12,0.06,0.8427,131682.8,95315.178
449,600460.SH,20240221,18.75,19.56,18.68,19.12,18.97,0.15,0.7907,144061.17,276765.219
450,839729.BJ,20240221,6.29,6.58,6.21,6.41,6.35,0.06,0.9449,11327.99,7269.663
451,300153.SZ,20240221,5.26,5.88,5.24,5.57,5.32,0.25,4.6992,123598.0,69187.055
452,002073.SZ,20240221,5.38,5.62,5.36,5.48,5.4,0.08,1.4815,186985.17,103060.161
453,600098.SH,20240221,5.51,5.6,5.47,5.53,5.51,0.02,0.363,199669.79,110819.07
454,688008.SH,20240221,51.02,51.79,50.67,50.79,51.65,-0.86,-1.6651,100188.66,512841.259
455,000708.SZ,20240221,14.66,14.78,14.48,14.62,14.73,-0.11,-0.7468,85886.65,125784.011
456,002663.SZ,20240221,1.52,1.6,1.51,1.57,1.54,0.03,1.9481,309292.71,48537.752
457,605168.SH,20240221,52.7,58.01,52.5,56.98,53.75,3.23,6.0093,37134.69,208422.684
458,002391.SZ,20240221,5.06,5.25,5.02,5.17,5.08,0.09,1.7717,61805.59,32011.499
459,603192.SH,20240221,12.81,13.44,12.61,13.15,12.85,0.3,2.3346,24891.25,32783.629
460,600419.SH,20240221,10.17,10.55,10.1,10.33,10.16,0.17,1.6732,53894.94,55901.888
461,688277.SH,20240221,9.2,9.78,9.08,9.52,9.26,0.26,2.8078,45645.59,43522.78
462,002489.SZ,20240221,2.6,2.74,2.59,2.67,2.63,0.04,1.5209,199621.33,53733.717
463,688372.SH,20240221,50.87,53.64,50.0,51.52,50.8,0.72,1.4173,11829.84,61077.418
464,870199.BJ,20240221,16.49,17.5,16.06,16.77,16.63,0.14,0.8419,29739.48,49906.513
465,836957.BJ,20240221,6.9,7.39,6.9,7.24,7.15,0.09,1.2587,5189.16,3721.102
466,002190.SZ,20240221,14.38,15.15,14.18,14.67,14.43,0.24,1.6632,51501.1,75872.11
467,600751.SH,20240221,2.34,2.44,2.33,2.38,2.36,0.02,0.8475,320789.93,76711.5
468,688210.SH,20240221,19.89,21.48,19.34,20.65,20.08,0.57,2.8386,16119.03,33158.801
469,300032.SZ,20240221,3.61,4.37,3.58,4.37,3.64,0.73,20.0549,239725.01,100528.053
470,603327.SH,20240221,9.63,10.04,9.52,9.72,9.71,0.01,0.103,38326.99,37780.894
471,000922.SZ,20240221,9.01,9.29,8.98,9.09,9.08,0.01,0.1101,83074.75,75766.852
472,300049.SZ,20240221,38.8,41.14,38.55,39.3,39.5,-0.2,-0.5063,69437.25,278313.645
473,000885.SZ,20240221,11.17,11.63,11.15,11.36,11.19,0.17,1.5192,92291.38,105320.659
474,600744.SH,20240221,2.76,2.86,2.73,2.78,2.76,0.02,0.7246,292672.11,82193.155
475,838924.BJ,20240221,9.4,9.68,9.19,9.25,9.47,-0.22,-2.3231,9487.15,8926.72
476,001326.SZ,20240221,36.8,39.09,36.61,37.65,37.3,0.35,0.9383,15600.25,59781.191
477,688106.SH,20240221,19.05,19.75,18.76,19.12,19.05,0.07,0.3675,44479.11,85823.867
478,603776.SH,20240221,10.04,10.04,10.04,10.04,9.13,0.91,9.9671,12522.2,12572.289
479,603331.SH,20240221,9.55,9.9,9.4,9.62,9.5,0.12,1.2632,30652.55,29856.557
480,600676.SH,20240221,3.33,3.47,3.31,3.37,3.35,0.02,0.597,95067.0,32412.812
481,832522.BJ,20240221,16.85,17.75,16.63,17.06,17.02,0.04,0.235,14116.75,24296.989
482,000572.SZ,20240221,3.33,3.72,3.31,3.72,3.38,0.34,10.0592,568385.33,203135.91
483,300100.SZ,20240221,6.83,7.34,6.76,7.07,6.9,0.17,2.4638,129987.03,92881.212
484,300172.SZ,20240221,4.49,4.86,4.45,4.65,4.55,0.1,2.1978,497999.38,233966.325
485,603711.SH,20240221,14.34,15.02,14.0,14.64,14.41,0.23,1.5961,24232.77,35553.232
486,603817.SH,20240221,4.73,5.07,4.7,4.9,4.76,0.14,2.9412,109948.44,54063.698
487,001208.SZ,20240221,7.14,7.48,7.11,7.27,7.23,0.04,0.5533,90819.4,66642.544
488,603585.SH,20240221,10.61,11.64,10.59,11.13,10.71,0.42,3.9216,13163.05,14778.539
489,002004.SZ,20240221,4.5,4.58,4.46,4.48,4.51,-0.03,-0.6652,155267.0,70276.789
490,688597.SH,20240221,6.51,6.88,6.46,6.81,6.63,0.18,2.7149,34284.19,23246.16
491,600217.SH,20240221,3.99,4.18,3.97,4.04,3.97,0.07,1.7632,126772.37,51550.918
492,603003.SH,20240221,8.14,8.64,8.08,8.33,8.28,0.05,0.6039,176808.0,148688.448
493,600149.SH,20240221,3.32,3.69,3.31,3.69,3.35,0.34,10.1493,129187.02,45587.929
494,001215.SZ,20240221,44.71,46.51,43.01,45.95,44.84,1.11,2.4755,14183.78,64312.293
495,688291.SH,20240221,17.7,19.13,17.61,18.41,17.99,0.42,2.3346,12562.78,23253.274
496,600960.SH,20240221,2.95,3.14,2.91,3.04,2.96,0.08,2.7027,190693.0,58522.262
497,000584.SZ,20240221,2.37,2.49,2.3,2.48,2.37,0.11,4.6414,443111.89,108693.305
498,000581.SZ,20240221,16.92,17.2,16.81,16.9,16.94,-0.04,-0.2361,161488.22,274742.632
499,836247.BJ,20240221,22.6,23.95,22.33,22.94,23.44,-0.5,-2.1331,54885.59,127462.123
500,002999.SZ,20240221,5.42,5.69,5.38,5.57,5.45,0.12,2.2018,109057.0,60839.081
501,000718.SZ,20240221,2.31,2.42,2.29,2.35,2.32,0.03,1.2931,209763.28,49580.87
502,300034.SZ,20240221,15.21,16.02,15.05,15.54,15.32,0.22,1.436,143827.97,224963.321
503,870726.BJ,20240221,19.0,20.2,18.5,18.88,18.79,0.09,0.479,18377.2,35622.674
504,300162.SZ,20240221,4.62,5.12,4.6,4.85,4.68,0.17,3.6325,167083.84,82426.769
505,000882.SZ,20240221,1.45,1.52,1.45,1.49,1.46,0.03,2.0548,476928.89,70948.668
506,600262.SH,20240221,13.82,14.95,13.71,14.39,13.86,0.53,3.824,43155.44,62011.17
507,002346.SZ,20240221,8.76,9.19,8.76,8.96,8.89,0.07,0.7874,21789.84,19699.736
508,688485.SH,20240221,8.81,9.2,8.65,8.9,8.82,0.08,0.907,17949.32,16178.472
509,002622.SZ,20240221,1.86,2.08,1.84,2.08,1.89,0.19,10.0529,373819.24,74925.852
510,603717.SH,20240221,4.99,5.39,4.91,5.22,5.03,0.19,3.7773,96944.0,50684.21
511,001231.SZ,20240221,13.47,14.25,13.47,13.9,13.6,0.3,2.2059,14692.89,20573.593
512,605298.SH,20240221,9.46,10.12,9.35,9.88,9.46,0.42,4.4397,25801.7,25354.865
513,300045.SZ,20240221,18.07,19.49,17.74,18.56,18.72,-0.16,-0.8547,791097.96,1466679.224
514,002162.SZ,20240221,3.56,3.71,3.53,3.63,3.58,0.05,1.3966,201914.96,73529.524
515,000630.SZ,20240221,3.37,3.42,3.32,3.34,3.37,-0.03,-0.8902,1737572.42,585697.541
516,430090.BJ,20240221,4.19,4.41,4.16,4.22,4.33,-0.11,-2.5404,146248.35,62473.32
517,831370.BJ,20240221,2.51,2.64,2.49,2.57,2.54,0.03,1.1811,40568.98,10506.21
518,002014.SZ,20240221,8.82,9.26,8.8,9.06,8.87,0.19,2.1421,71352.08,64738.58
519,601615.SH,20240221,9.41,9.75,9.22,9.54,9.21,0.33,3.5831,539845.45,512435.54
520,600428.SH,20240221,5.27,5.5,5.26,5.38,5.3,0.08,1.5094,347648.53,187621.34
521,601918.SH,20240221,6.17,6.27,6.1,6.13,6.18,-0.05,-0.8091,452103.67,279613.291
522,002487.SZ,20240221,20.44,21.66,20.27,20.91,20.56,0.35,1.7023,170606.64,359516.839
523,838837.BJ,20240221,8.01,8.63,7.9,8.07,8.07,0.0,0.0,72292.97,60213.791
524,600692.SH,20240221,4.75,5.25,4.7,5.0,4.82,0.18,3.7344,456566.63,227143.571
525,600860.SH,20240221,9.05,9.55,8.92,9.22,9.04,0.18,1.9912,120798.8,112814.509
526,002642.SZ,20240221,5.32,5.85,5.23,5.57,5.4,0.17,3.1481,483502.5,269853.61
527,605086.SH,20240221,18.53,19.78,18.53,19.14,18.82,0.32,1.7003,46359.8,89642.306
528,002155.SZ,20240221,11.61,11.88,11.55,11.63,11.68,-0.05,-0.4281,335845.04,394243.304
529,000888.SZ,20240221,8.93,9.16,8.88,9.04,9.0,0.04,0.4444,110629.21,100186.386
530,002514.SZ,20240221,6.02,6.25,5.9,6.02,6.04,-0.02,-0.3311,199642.0,122106.845
531,002905.SZ,20240221,7.43,7.86,7.38,7.64,7.55,0.09,1.1921,113385.19,86898.521
532,002757.SZ,20240221,12.54,13.36,12.5,12.85,12.74,0.11,0.8634,127275.31,164490.094
533,603288.SH,20240221,37.48,39.95,37.41,39.6,37.81,1.79,4.7342,261344.38,1023619.761
534,688033.SH,20240221,11.64,12.12,11.44,11.73,11.65,0.08,0.6867,113518.37,134913.992
